ベンダ,GRAPHTEC Corporation
モデル,GL900
バージョン,Ver2.09
測定間隔,2ms
測定点数,5000        
トリガ点,1                    
開始時刻,2015-10-05,14:24:11
終了時刻,2015-10-05,14:24:21
トリガ時刻,2015-10-05,14:24:11
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1, " CH 1",TEMP,TC_K,Off,300.000,-100.000,ﾟC
CH2, " CH 2",DC,1-5V,Off,401.000,1.000,kPa
CH3, " CH 3",DC,10V,Off,114.300,0.000,ml
Logic/Pulse,Off
XY1,On,CH3,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH1
XY4,Off,CH1,CH1

測定値
番号,日付,時間,us,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm,AlarmOut
NO.,Date,Time,us,ﾟC,kPa,ml,,,,,
4537,2015/10/05,14:24:20,072000,+25.6,+202.7,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4538,2015/10/05,14:24:20,074000,+25.9,+202.5,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4539,2015/10/05,14:24:20,076000,+25.7,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4540,2015/10/05,14:24:20,078000,+25.3,+202.5,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4541,2015/10/05,14:24:20,080000,+25.6,+202.6,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4542,2015/10/05,14:24:20,082000,+25.4,+202.6,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4543,2015/10/05,14:24:20,084000,+25.4,+202.5,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4544,2015/10/05,14:24:20,086000,+25.6,+202.7,+29.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4545,2015/10/05,14:24:20,088000,+25.7,+202.6,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4546,2015/10/05,14:24:20,090000,+25.6,+202.7,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4547,2015/10/05,14:24:20,092000,+25.9,+202.7,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4548,2015/10/05,14:24:20,094000,+26.0,+202.7,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4549,2015/10/05,14:24:20,096000,+25.4,+202.5,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4550,2015/10/05,14:24:20,098000,+25.6,+202.8,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4551,2015/10/05,14:24:20,100000,+25.3,+202.8,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4552,2015/10/05,14:24:20,102000,+25.7,+202.8,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4553,2015/10/05,14:24:20,104000,+25.4,+202.7,+29.35,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4554,2015/10/05,14:24:20,106000,+25.4,+202.5,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4555,2015/10/05,14:24:20,108000,+25.5,+202.6,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4556,2015/10/05,14:24:20,110000,+26.1,+202.5,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4557,2015/10/05,14:24:20,112000,+25.9,+202.6,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4558,2015/10/05,14:24:20,114000,+25.7,+202.7,+29.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4559,2015/10/05,14:24:20,116000,+25.4,+202.7,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4560,2015/10/05,14:24:20,118000,+25.3,+202.6,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4561,2015/10/05,14:24:20,120000,+25.1,+202.6,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4562,2015/10/05,14:24:20,122000,+25.5,+202.5,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4563,2015/10/05,14:24:20,124000,+25.4,+202.6,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4564,2015/10/05,14:24:20,126000,+25.6,+202.5,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4565,2015/10/05,14:24:20,128000,+25.6,+202.7,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4566,2015/10/05,14:24:20,130000,+25.6,+202.5,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4567,2015/10/05,14:24:20,132000,+25.9,+202.6,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4568,2015/10/05,14:24:20,134000,+25.9,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4569,2015/10/05,14:24:20,136000,+25.8,+202.7,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4570,2015/10/05,14:24:20,138000,+25.1,+202.5,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4571,2015/10/05,14:24:20,140000,+26.2,+202.8,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4572,2015/10/05,14:24:20,142000,+25.8,+202.3,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4573,2015/10/05,14:24:20,144000,+25.3,+202.5,+29.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4574,2015/10/05,14:24:20,146000,+25.6,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4575,2015/10/05,14:24:20,148000,+26.0,+202.7,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4576,2015/10/05,14:24:20,150000,+26.2,+202.6,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4577,2015/10/05,14:24:20,152000,+26.1,+202.5,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4578,2015/10/05,14:24:20,154000,+25.6,+202.5,+29.35,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4579,2015/10/05,14:24:20,156000,+25.7,+202.3,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4580,2015/10/05,14:24:20,158000,+25.6,+202.5,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4581,2015/10/05,14:24:20,160000,+25.4,+202.7,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4582,2015/10/05,14:24:20,162000,+25.4,+202.5,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4583,2015/10/05,14:24:20,164000,+25.7,+202.3,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4584,2015/10/05,14:24:20,166000,+25.8,+202.6,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4585,2015/10/05,14:24:20,168000,+25.4,+202.5,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4586,2015/10/05,14:24:20,170000,+25.7,+202.4,+29.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4587,2015/10/05,14:24:20,172000,+25.9,+202.3,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4588,2015/10/05,14:24:20,174000,+25.9,+202.6,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4589,2015/10/05,14:24:20,176000,+25.3,+202.4,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4590,2015/10/05,14:24:20,178000,+25.4,+202.5,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4591,2015/10/05,14:24:20,180000,+25.4,+202.5,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4592,2015/10/05,14:24:20,182000,+25.4,+202.4,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4593,2015/10/05,14:24:20,184000,+25.7,+202.2,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4594,2015/10/05,14:24:20,186000,+25.5,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4595,2015/10/05,14:24:20,188000,+25.7,+202.2,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4596,2015/10/05,14:24:20,190000,+25.7,+202.6,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4597,2015/10/05,14:24:20,192000,+25.9,+202.4,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4598,2015/10/05,14:24:20,194000,+25.7,+202.4,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4599,2015/10/05,14:24:20,196000,+25.5,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4600,2015/10/05,14:24:20,198000,+25.7,+202.3,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4601,2015/10/05,14:24:20,200000,+25.1,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4602,2015/10/05,14:24:20,202000,+25.4,+202.5,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4603,2015/10/05,14:24:20,204000,+25.4,+202.4,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4604,2015/10/05,14:24:20,206000,+25.7,+202.2,+29.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4605,2015/10/05,14:24:20,208000,+26.0,+202.5,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4606,2015/10/05,14:24:20,210000,+25.6,+202.4,+29.35,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4607,2015/10/05,14:24:20,212000,+26.1,+202.5,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4608,2015/10/05,14:24:20,214000,+25.1,+202.2,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4609,2015/10/05,14:24:20,216000,+25.6,+202.4,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4610,2015/10/05,14:24:20,218000,+25.6,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4611,2015/10/05,14:24:20,220000,+26.0,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4612,2015/10/05,14:24:20,222000,+25.7,+202.4,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4613,2015/10/05,14:24:20,224000,+25.2,+202.3,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4614,2015/10/05,14:24:20,226000,+25.4,+202.3,+29.35,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4615,2015/10/05,14:24:20,228000,+25.7,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4616,2015/10/05,14:24:20,230000,+25.6,+202.3,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4617,2015/10/05,14:24:20,232000,+25.9,+202.4,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4618,2015/10/05,14:24:20,234000,+25.7,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4619,2015/10/05,14:24:20,236000,+25.6,+202.4,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4620,2015/10/05,14:24:20,238000,+25.4,+202.4,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4621,2015/10/05,14:24:20,240000,+25.4,+202.3,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4622,2015/10/05,14:24:20,242000,+25.7,+202.2,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4623,2015/10/05,14:24:20,244000,+25.7,+202.1,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4624,2015/10/05,14:24:20,246000,+25.7,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4625,2015/10/05,14:24:20,248000,+25.4,+202.1,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4626,2015/10/05,14:24:20,250000,+25.9,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4627,2015/10/05,14:24:20,252000,+25.6,+202.4,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4628,2015/10/05,14:24:20,254000,+25.6,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4629,2015/10/05,14:24:20,256000,+25.4,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4630,2015/10/05,14:24:20,258000,+25.4,+202.3,+29.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4631,2015/10/05,14:24:20,260000,+25.1,+202.1,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4632,2015/10/05,14:24:20,262000,+25.1,+202.8,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4633,2015/10/05,14:24:20,264000,+25.7,+202.2,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4634,2015/10/05,14:24:20,266000,+25.7,+202.4,+29.35,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4635,2015/10/05,14:24:20,268000,+25.6,+202.3,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4636,2015/10/05,14:24:20,270000,+25.6,+202.3,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4637,2015/10/05,14:24:20,272000,+25.9,+202.4,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4638,2015/10/05,14:24:20,274000,+25.4,+202.5,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4639,2015/10/05,14:24:20,276000,+25.6,+202.4,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4640,2015/10/05,14:24:20,278000,+25.6,+202.2,+29.35,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4641,2015/10/05,14:24:20,280000,+25.7,+202.3,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4642,2015/10/05,14:24:20,282000,+25.1,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4643,2015/10/05,14:24:20,284000,+25.6,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4644,2015/10/05,14:24:20,286000,+24.9,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4645,2015/10/05,14:24:20,288000,+25.8,+202.5,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4646,2015/10/05,14:24:20,290000,+25.5,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4647,2015/10/05,14:24:20,292000,+25.8,+202.4,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4648,2015/10/05,14:24:20,294000,+25.7,+202.2,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4649,2015/10/05,14:24:20,296000,+25.3,+202.3,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4650,2015/10/05,14:24:20,298000,+25.4,+202.2,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4651,2015/10/05,14:24:20,300000,+26.0,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4652,2015/10/05,14:24:20,302000,+25.6,+202.3,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4653,2015/10/05,14:24:20,304000,+25.7,+202.3,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4654,2015/10/05,14:24:20,306000,+25.4,+202.3,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4655,2015/10/05,14:24:20,308000,+26.2,+202.6,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4656,2015/10/05,14:24:20,310000,+25.4,+202.4,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4657,2015/10/05,14:24:20,312000,+25.7,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4658,2015/10/05,14:24:20,314000,+25.7,+202.3,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4659,2015/10/05,14:24:20,316000,+25.4,+202.2,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4660,2015/10/05,14:24:20,318000,+25.6,+202.2,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4661,2015/10/05,14:24:20,320000,+25.2,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4662,2015/10/05,14:24:20,322000,+25.7,+202.2,+29.41,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4663,2015/10/05,14:24:20,324000,+25.4,+202.2,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4664,2015/10/05,14:24:20,326000,+26.0,+202.2,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4665,2015/10/05,14:24:20,328000,+25.6,+202.2,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4666,2015/10/05,14:24:20,330000,+25.5,+202.3,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4667,2015/10/05,14:24:20,332000,+25.8,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4668,2015/10/05,14:24:20,334000,+25.7,+202.2,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4669,2015/10/05,14:24:20,336000,+25.7,+202.5,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4670,2015/10/05,14:24:20,338000,+25.4,+202.3,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4671,2015/10/05,14:24:20,340000,+25.1,+202.3,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4672,2015/10/05,14:24:20,342000,+25.4,+202.6,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4673,2015/10/05,14:24:20,344000,+25.1,+202.4,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4674,2015/10/05,14:24:20,346000,+25.6,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4675,2015/10/05,14:24:20,348000,+25.7,+202.3,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4676,2015/10/05,14:24:20,350000,+25.5,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4677,2015/10/05,14:24:20,352000,+25.7,+202.3,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4678,2015/10/05,14:24:20,354000,+25.9,+202.5,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4679,2015/10/05,14:24:20,356000,+25.7,+202.5,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4680,2015/10/05,14:24:20,358000,+25.6,+202.5,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4681,2015/10/05,14:24:20,360000,+25.4,+202.4,+29.35,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4682,2015/10/05,14:24:20,362000,+25.1,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4683,2015/10/05,14:24:20,364000,+25.7,+202.3,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4684,2015/10/05,14:24:20,366000,+25.6,+202.4,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4685,2015/10/05,14:24:20,368000,+25.7,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4686,2015/10/05,14:24:20,370000,+25.7,+202.3,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4687,2015/10/05,14:24:20,372000,+25.6,+202.4,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4688,2015/10/05,14:24:20,374000,+25.7,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4689,2015/10/05,14:24:20,376000,+25.9,+202.2,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4690,2015/10/05,14:24:20,378000,+25.4,+202.3,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4691,2015/10/05,14:24:20,380000,+25.9,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4692,2015/10/05,14:24:20,382000,+25.7,+202.2,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4693,2015/10/05,14:24:20,384000,+25.6,+202.4,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4694,2015/10/05,14:24:20,386000,+26.1,+202.2,+29.35,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4695,2015/10/05,14:24:20,388000,+25.6,+202.4,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4696,2015/10/05,14:24:20,390000,+25.4,+202.4,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4697,2015/10/05,14:24:20,392000,+25.6,+202.3,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4698,2015/10/05,14:24:20,394000,+25.9,+202.1,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4699,2015/10/05,14:24:20,396000,+25.1,+202.4,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4700,2015/10/05,14:24:20,398000,+26.0,+202.3,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4701,2015/10/05,14:24:20,400000,+25.1,+202.2,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4702,2015/10/05,14:24:20,402000,+25.4,+202.2,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4703,2015/10/05,14:24:20,404000,+25.4,+202.3,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4704,2015/10/05,14:24:20,406000,+25.4,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4705,2015/10/05,14:24:20,408000,+25.5,+202.5,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4706,2015/10/05,14:24:20,410000,+25.7,+202.2,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4707,2015/10/05,14:24:20,412000,+25.4,+202.3,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4708,2015/10/05,14:24:20,414000,+25.4,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4709,2015/10/05,14:24:20,416000,+25.4,+202.3,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4710,2015/10/05,14:24:20,418000,+25.7,+202.2,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4711,2015/10/05,14:24:20,420000,+25.0,+202.3,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4712,2015/10/05,14:24:20,422000,+25.3,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4713,2015/10/05,14:24:20,424000,+25.4,+202.4,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4714,2015/10/05,14:24:20,426000,+25.4,+202.4,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4715,2015/10/05,14:24:20,428000,+25.6,+202.0,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4716,2015/10/05,14:24:20,430000,+25.7,+202.1,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4717,2015/10/05,14:24:20,432000,+25.7,+202.2,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4718,2015/10/05,14:24:20,434000,+25.6,+202.2,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4719,2015/10/05,14:24:20,436000,+26.1,+202.4,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4720,2015/10/05,14:24:20,438000,+25.4,+202.3,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4721,2015/10/05,14:24:20,440000,+25.1,+202.2,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4722,2015/10/05,14:24:20,442000,+25.1,+202.4,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4723,2015/10/05,14:24:20,444000,+25.7,+202.2,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4724,2015/10/05,14:24:20,446000,+25.4,+202.2,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4725,2015/10/05,14:24:20,448000,+25.9,+202.2,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4726,2015/10/05,14:24:20,450000,+25.7,+202.3,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4727,2015/10/05,14:24:20,452000,+25.7,+202.2,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4728,2015/10/05,14:24:20,454000,+25.4,+202.3,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4729,2015/10/05,14:24:20,456000,+25.9,+202.2,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4730,2015/10/05,14:24:20,458000,+25.6,+202.2,+29.36,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4731,2015/10/05,14:24:20,460000,+25.8,+202.2,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4732,2015/10/05,14:24:20,462000,+24.9,+202.1,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4733,2015/10/05,14:24:20,464000,+25.4,+202.4,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4734,2015/10/05,14:24:20,466000,+26.2,+202.3,+29.37,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4735,2015/10/05,14:24:20,468000,+25.4,+202.2,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4736,2015/10/05,14:24:20,470000,+25.4,+202.2,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4737,2015/10/05,14:24:20,472000,+25.7,+202.2,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4738,2015/10/05,14:24:20,474000,+25.8,+202.3,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4739,2015/10/05,14:24:20,476000,+25.2,+202.2,+29.38,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4740,2015/10/05,14:24:20,478000,+25.4,+202.2,+29.39,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
4741,2015/10/05,14:24:20,480000,+25.3,+202.4,+29.40,****,****,****,****,****,LLLLLLLLLLLLLLLL,LLLL
